Brand,Model,Year,Fuel Type,Car Type,Price (USD)
Nissan,Rogue,2024,Petrol,SUV,35294
Nissan,Rogue,2023,Diesel,SUV,23763
Nissan,Rogue,2023,Hybrid,Truck,20141
Nissan,Rogue,2022,Electric,Electric,37936
Nissan,Rogue,2021,Electric,Coupe,33456
Nissan,Rogue,2023,Electric,SUV,21707
Nissan,Rogue,2020,Diesel,Electric,23464
Nissan,Rogue,2021,Petrol,Truck,34857
Nissan,Rogue,2024,Petrol,Truck,30875
Nissan,Rogue,2023,Petrol,Coupe,39420
Nissan,Rogue,2021,Petrol,SUV,34020
Nissan,Rogue,2024,Electric,Hatchback,27567
Nissan,Rogue,2023,Electric,Electric,30428
Nissan,Rogue,2023,Petrol,SUV,29248
Nissan,Rogue,2021,Hybrid,Hatchback,36875
Nissan,Rogue,2024,Diesel,Hatchback,27216
Nissan,Rogue,2023,Hybrid,Electric,24647
Nissan,Rogue,2020,Petrol,Coupe,21446
Nissan,Rogue,2024,Diesel,Sedan,20234
Nissan,Rogue,2021,Petrol,Truck,38948
Nissan,Rogue,2020,Hybrid,Electric,20158
Nissan,Rogue,2023,Hybrid,Sedan,24189
Nissan,Rogue,2020,Electric,Coupe,39586
Nissan,Rogue,2023,Diesel,Sedan,27513
Nissan,Rogue,2023,Diesel,Hatchback,20089
Nissan,Rogue,2020,Petrol,Truck,24480
Nissan,Rogue,2020,Hybrid,Electric,31816
Nissan,Rogue,2022,Petrol,Electric,22858
Nissan,Rogue,2024,Diesel,Coupe,27148
Nissan,Rogue,2024,Hybrid,Hatchback,34847
Nissan,Rogue,2020,Electric,Hatchback,35388
Nissan,Rogue,2023,Petrol,SUV,23814
Nissan,Rogue,2024,Petrol,Sedan,22692
Nissan,Rogue,2024,Petrol,Electric,30844
Nissan,Rogue,2023,Hybrid,Sedan,39063
Nissan,Rogue,2020,Electric,Truck,34697
Nissan,Rogue,2022,Electric,Truck,34286
Nissan,Rogue,2023,Hybrid,Truck,37883
Nissan,Rogue,2023,Diesel,Electric,29294
Nissan,Rogue,2021,Diesel,SUV,36921
Nissan,Rogue,2024,Diesel,Truck,28642
Nissan,Rogue,2021,Diesel,Electric,31953
Nissan,Rogue,2021,Diesel,Truck,38909
Nissan,Rogue,2024,Hybrid,SUV,26095
Nissan,Rogue,2023,Petrol,SUV,28906
Nissan,Rogue,2020,Petrol,Hatchback,39110
Nissan,Rogue,2021,Hybrid,SUV,28413
Nissan,Rogue,2021,Petrol,Coupe,28937
Nissan,Rogue,2024,Diesel,Hatchback,24090
Nissan,Rogue,2020,Electric,Coupe,29905
Nissan,Rogue,2023,Diesel,SUV,28470
Nissan,Rogue,2022,Electric,Electric,28598
Nissan,Rogue,2023,Hybrid,Electric,22799
Nissan,Rogue,2020,Hybrid,Electric,30925
Nissan,Rogue,2024,Hybrid,Hatchback,25394
Nissan,Rogue,2021,Hybrid,SUV,38966
Nissan,Rogue,2021,Hybrid,SUV,28978
Nissan,Rogue,2020,Electric,Hatchback,38427
Nissan,Rogue,2023,Diesel,Hatchback,20148
Nissan,Rogue,2020,Hybrid,Coupe,39104
Nissan,Rogue,2022,Petrol,SUV,22227
Nissan,Rogue,2022,Hybrid,Coupe,20024
Nissan,Rogue,2023,Hybrid,Sedan,36173
Nissan,Rogue,2020,Electric,Truck,30720
Nissan,Rogue,2024,Hybrid,Coupe,38718
Nissan,Rogue,2023,Electric,Sedan,26806
Nissan,Rogue,2023,Petrol,SUV,36453
Nissan,Rogue,2023,Petrol,SUV,31967
Nissan,Rogue,2021,Diesel,Coupe,32924
Nissan,Rogue,2024,Diesel,Sedan,25554
Nissan,Rogue,2020,Electric,Hatchback,35829
Nissan,Rogue,2024,Diesel,Truck,24231
Nissan,Rogue,2023,Electric,Truck,37262
Nissan,Rogue,2024,Electric,Sedan,35822
Nissan,Rogue,2024,Electric,Coupe,32980
Nissan,Rogue,2023,Petrol,Sedan,22211
Nissan,Rogue,2020,Diesel,Truck,39367
Nissan,Rogue,2024,Diesel,Sedan,24750
Nissan,Rogue,2022,Diesel,Truck,23140
Nissan,Rogue,2020,Electric,Electric,26801
Nissan,Rogue,2020,Electric,Hatchback,27444
Nissan,Rogue,2020,Hybrid,Electric,28600
Nissan,Rogue,2021,Petrol,Sedan,33973
Nissan,Rogue,2023,Hybrid,Hatchback,26423
Nissan,Rogue,2024,Hybrid,Sedan,32646
Nissan,Rogue,2023,Electric,Electric,22332
Nissan,Rogue,2023,Hybrid,Coupe,28499
Nissan,Rogue,2024,Electric,Electric,34205
Nissan,Rogue,2021,Petrol,Hatchback,32982
Nissan,Rogue,2024,Electric,SUV,37849
Nissan,Rogue,2023,Diesel,Electric,21239
Nissan,Rogue,2024,Hybrid,Coupe,28056
Nissan,Rogue,2020,Petrol,SUV,22199
Nissan,Rogue,2023,Petrol,Sedan,25789
Nissan,Rogue,2020,Diesel,Hatchback,34659
Nissan,Rogue,2021,Petrol,Sedan,36818
Nissan,Rogue,2021,Petrol,Sedan,32379
Nissan,Rogue,2021,Diesel,Truck,28715
Nissan,Rogue,2023,Hybrid,Coupe,29010
Nissan,Rogue,2020,Petrol,Hatchback,28593
Nissan,Rogue,2021,Electric,Truck,34029
Nissan,Rogue,2022,Diesel,Hatchback,38190
Nissan,Rogue,2022,Diesel,Coupe,29943
Nissan,Rogue,2023,Diesel,Coupe,37528
Nissan,Rogue,2024,Hybrid,Electric,22452
Nissan,Rogue,2024,Diesel,SUV,37947
Nissan,Rogue,2024,Diesel,Electric,29989
Nissan,Rogue,2021,Hybrid,Coupe,28495
Nissan,Rogue,2023,Electric,Truck,35086
Nissan,Rogue,2022,Hybrid,SUV,33214
Nissan,Rogue,2023,Hybrid,Coupe,38221
Nissan,Rogue,2024,Diesel,Coupe,29089
Nissan,Rogue,2024,Hybrid,Electric,31905
Nissan,Rogue,2022,Hybrid,SUV,32850
Nissan,Rogue,2023,Petrol,Hatchback,35997
Nissan,Rogue,2023,Petrol,Electric,21503
Nissan,Rogue,2022,Electric,Coupe,28589
Nissan,Rogue,2023,Hybrid,Truck,35678
Nissan,Rogue,2022,Diesel,Sedan,36184
Nissan,Rogue,2024,Petrol,Truck,23035
Nissan,Rogue,2023,Diesel,Truck,20846
Nissan,Rogue,2020,Electric,Hatchback,22062
Nissan,Rogue,2021,Electric,Hatchback,32523
Nissan,Rogue,2020,Electric,Electric,25330
Nissan,Rogue,2022,Hybrid,SUV,37462
Nissan,Rogue,2023,Diesel,Truck,24153
Nissan,Rogue,2021,Hybrid,Sedan,21667
Nissan,Rogue,2020,Hybrid,Truck,28365
Nissan,Rogue,2023,Hybrid,Truck,30606
Nissan,Rogue,2022,Petrol,SUV,34237
Nissan,Rogue,2022,Diesel,Hatchback,39051
Nissan,Rogue,2022,Hybrid,Truck,34617
Nissan,Rogue,2024,Petrol,Hatchback,35778
Nissan,Rogue,2022,Electric,Electric,30482
Nissan,Rogue,2022,Diesel,Sedan,22948
Nissan,Rogue,2023,Hybrid,Hatchback,39562
Nissan,Rogue,2021,Hybrid,SUV,33155
Nissan,Rogue,2023,Petrol,Hatchback,26104
Nissan,Rogue,2023,Electric,SUV,36339
Nissan,Rogue,2022,Diesel,Sedan,29498
Nissan,Rogue,2024,Petrol,Hatchback,39781
Nissan,Rogue,2022,Diesel,Truck,28249
Nissan,Rogue,2023,Electric,Truck,25304
Nissan,Rogue,2021,Electric,SUV,37010
Nissan,Rogue,2022,Hybrid,Hatchback,27407
Nissan,Rogue,2024,Petrol,SUV,33966
Nissan,Rogue,2021,Petrol,Sedan,21828
Nissan,Rogue,2022,Hybrid,Electric,35195
Nissan,Rogue,2024,Electric,Sedan,30878
Nissan,Rogue,2024,Diesel,Truck,29224
Nissan,Rogue,2022,Petrol,Electric,28982
Nissan,Rogue,2020,Hybrid,Electric,24679
Nissan,Rogue,2022,Petrol,Sedan,36412
Nissan,Rogue,2024,Diesel,SUV,28894
Nissan,Rogue,2022,Petrol,SUV,20206
Nissan,Rogue,2020,Electric,SUV,31362
Nissan,Rogue,2024,Diesel,Sedan,23670
Nissan,Rogue,2021,Electric,Electric,28832
Nissan,Rogue,2024,Electric,Sedan,38865
Nissan,Rogue,2023,Diesel,Truck,24481
Nissan,Rogue,2021,Electric,Electric,37223
Nissan,Rogue,2024,Electric,SUV,29909
Nissan,Rogue,2021,Diesel,Electric,22388
Nissan,Rogue,2023,Diesel,SUV,32986
Nissan,Rogue,2024,Diesel,Coupe,35188
Nissan,Rogue,2021,Hybrid,Electric,30073
Nissan,Rogue,2021,Diesel,SUV,34885
Nissan,Rogue,2024,Hybrid,Hatchback,28509
Nissan,Rogue,2021,Electric,Electric,25905
Nissan,Rogue,2023,Electric,SUV,24292
Nissan,Rogue,2022,Electric,Electric,24078
Nissan,Rogue,2021,Electric,Hatchback,36274
Nissan,Rogue,2022,Petrol,SUV,23373
Nissan,Rogue,2022,Electric,Truck,29180
Nissan,Rogue,2022,Electric,SUV,37440
Nissan,Rogue,2023,Diesel,SUV,29220
Nissan,Rogue,2023,Hybrid,Coupe,34026
Nissan,Rogue,2020,Hybrid,Coupe,31939
Nissan,Rogue,2024,Petrol,Truck,22592
Nissan,Rogue,2020,Hybrid,Truck,21397
Nissan,Rogue,2022,Hybrid,Electric,20105
Nissan,Rogue,2020,Hybrid,Coupe,34942
Nissan,Rogue,2023,Diesel,Truck,30210
Nissan,Rogue,2024,Electric,Electric,24023
Nissan,Rogue,2021,Hybrid,Truck,26439
Nissan,Rogue,2020,Electric,Electric,28344
Nissan,Rogue,2020,Petrol,Electric,22980
Nissan,Rogue,2022,Petrol,Truck,26460
Nissan,Rogue,2020,Hybrid,Sedan,26020
Nissan,Rogue,2023,Electric,Truck,27069
Nissan,Rogue,2022,Diesel,Hatchback,38957
Nissan,Rogue,2023,Hybrid,Coupe,35031
Nissan,Rogue,2020,Electric,Truck,37316
Nissan,Rogue,2024,Petrol,Electric,20946
Nissan,Rogue,2023,Hybrid,Electric,25062
Nissan,Rogue,2022,Hybrid,Sedan,37546
Nissan,Rogue,2024,Electric,Sedan,21499
Nissan,Rogue,2024,Diesel,Truck,22267
Nissan,Rogue,2024,Petrol,Hatchback,24145
Nissan,Rogue,2021,Hybrid,SUV,37259
Nissan,Rogue,2023,Petrol,SUV,33326
Nissan,Rogue,2023,Diesel,Sedan,20336
Nissan,Rogue,2020,Hybrid,Electric,25835
Nissan,Rogue,2020,Diesel,SUV,31861
Nissan,Rogue,2020,Petrol,Coupe,35719
Nissan,Rogue,2024,Hybrid,SUV,39028
Nissan,Rogue,2020,Electric,Truck,35096
Nissan,Rogue,2024,Electric,Coupe,24391
Nissan,Rogue,2021,Petrol,Sedan,23842
Nissan,Rogue,2020,Petrol,Coupe,26444
Nissan,Rogue,2020,Electric,Sedan,34913
Nissan,Rogue,2022,Hybrid,SUV,32999
Nissan,Rogue,2024,Diesel,SUV,27513
Nissan,Rogue,2024,Electric,Electric,34000
Nissan,Rogue,2020,Diesel,Truck,27518
Nissan,Rogue,2021,Electric,SUV,28532
Nissan,Rogue,2024,Petrol,Coupe,37703
Nissan,Rogue,2023,Petrol,Truck,31509
Nissan,Rogue,2022,Petrol,Sedan,27388
Nissan,Rogue,2020,Petrol,Sedan,28328
Nissan,Rogue,2023,Petrol,Coupe,36398
Nissan,Rogue,2022,Petrol,SUV,30428
Nissan,Rogue,2022,Petrol,Electric,34423
Nissan,Rogue,2022,Petrol,SUV,25368
Nissan,Rogue,2023,Petrol,Truck,27484
Nissan,Rogue,2022,Petrol,SUV,31241
Nissan,Rogue,2021,Electric,Hatchback,20868
Nissan,Rogue,2021,Electric,Hatchback,24843
Nissan,Rogue,2024,Electric,Electric,30838
Nissan,Rogue,2021,Electric,Coupe,20289
Nissan,Rogue,2022,Petrol,SUV,21780
Nissan,Rogue,2020,Diesel,Truck,33014
Nissan,Rogue,2020,Electric,Electric,37409
Nissan,Rogue,2024,Petrol,Sedan,22461
Nissan,Rogue,2023,Hybrid,Electric,25616
Nissan,Rogue,2023,Electric,SUV,38423
Nissan,Rogue,2020,Hybrid,SUV,29781
Nissan,Rogue,2023,Electric,SUV,27262
Nissan,Rogue,2021,Electric,Coupe,21362
Nissan,Rogue,2024,Hybrid,SUV,28501
Nissan,Rogue,2024,Hybrid,Electric,36179
Nissan,Rogue,2022,Petrol,SUV,36029
Nissan,Rogue,2023,Hybrid,Electric,37531
Nissan,Rogue,2023,Hybrid,Coupe,21402
Nissan,Rogue,2022,Petrol,Coupe,21049
Nissan,Rogue,2020,Petrol,SUV,35840
Nissan,Rogue,2020,Petrol,Sedan,35360
Nissan,Rogue,2020,Electric,Hatchback,34284
Nissan,Rogue,2024,Diesel,SUV,22674
Nissan,Rogue,2020,Hybrid,Sedan,37216
Nissan,Rogue,2022,Petrol,Hatchback,33266
Nissan,Rogue,2024,Hybrid,Sedan,20769
Nissan,Rogue,2022,Hybrid,Truck,36738
Nissan,Rogue,2021,Hybrid,Electric,28156
Nissan,Rogue,2021,Electric,Hatchback,21224
Nissan,Rogue,2023,Petrol,Electric,32225
Nissan,Rogue,2020,Hybrid,Electric,33579
Nissan,Rogue,2021,Diesel,Coupe,33802
Nissan,Rogue,2020,Hybrid,Electric,36276
Nissan,Rogue,2023,Petrol,Electric,27054
Nissan,Rogue,2021,Hybrid,Coupe,24350
Nissan,Rogue,2024,Petrol,Hatchback,27984
Nissan,Rogue,2023,Diesel,Truck,28229
Nissan,Rogue,2021,Hybrid,Electric,24560
Nissan,Rogue,2024,Hybrid,Truck,28585
Nissan,Rogue,2020,Diesel,SUV,31524
Nissan,Rogue,2020,Diesel,Truck,37716
Nissan,Rogue,2020,Electric,SUV,26736
Nissan,Rogue,2024,Diesel,Sedan,28004
Nissan,Rogue,2021,Petrol,Coupe,37452
Nissan,Rogue,2021,Diesel,Electric,37646
Nissan,Rogue,2021,Petrol,Electric,30927
Nissan,Rogue,2022,Hybrid,Electric,31276
Nissan,Rogue,2024,Hybrid,SUV,23648
Nissan,Rogue,2020,Hybrid,Electric,29991
Nissan,Rogue,2021,Diesel,Electric,23223
Nissan,Rogue,2024,Diesel,Electric,25577
Nissan,Rogue,2023,Hybrid,Hatchback,37256
Nissan,Rogue,2023,Diesel,Hatchback,29184
Nissan,Rogue,2021,Petrol,Sedan,32275
Nissan,Rogue,2022,Diesel,Truck,36278
Nissan,Rogue,2020,Diesel,Hatchback,29209
Nissan,Rogue,2021,Petrol,Truck,31164
Nissan,Rogue,2023,Petrol,Truck,21669
Nissan,Rogue,2023,Petrol,Coupe,33620
Nissan,Rogue,2024,Hybrid,Hatchback,33760
Nissan,Rogue,2023,Petrol,Electric,20061
Nissan,Rogue,2024,Petrol,Hatchback,22300
Nissan,Rogue,2024,Hybrid,Sedan,20817
Nissan,Rogue,2020,Petrol,Electric,34748
Nissan,Rogue,2022,Hybrid,Coupe,22007
Nissan,Rogue,2022,Diesel,Hatchback,35118
Nissan,Rogue,2024,Hybrid,Hatchback,30625
Nissan,Rogue,2020,Petrol,SUV,24185
Nissan,Rogue,2023,Petrol,Truck,22720
Nissan,Rogue,2024,Hybrid,Coupe,30327
Nissan,Rogue,2020,Electric,SUV,32971
Nissan,Rogue,2021,Electric,SUV,36106
Nissan,Rogue,2024,Diesel,Sedan,38947
Nissan,Rogue,2022,Electric,SUV,22911
Nissan,Rogue,2022,Petrol,SUV,30685
Nissan,Rogue,2020,Electric,Coupe,27629
Nissan,Rogue,2021,Hybrid,SUV,32749
Nissan,Rogue,2024,Petrol,SUV,31960
Nissan,Rogue,2022,Diesel,Sedan,33686
Nissan,Rogue,2022,Electric,Truck,37177
Nissan,Rogue,2020,Petrol,Truck,22013
Nissan,Rogue,2022,Electric,Electric,35859
Nissan,Rogue,2022,Electric,SUV,31757
Nissan,Rogue,2022,Diesel,SUV,32750
Nissan,Rogue,2024,Diesel,Sedan,32191
Nissan,Rogue,2023,Diesel,Electric,20691
Nissan,Rogue,2024,Diesel,Coupe,22391
Nissan,Rogue,2021,Diesel,Sedan,33899
Nissan,Rogue,2020,Petrol,Coupe,35823
Nissan,Rogue,2021,Electric,Sedan,21328
Nissan,Rogue,2024,Petrol,Sedan,24296
Nissan,Rogue,2024,Diesel,Hatchback,30398
Nissan,Rogue,2020,Electric,Coupe,34597
Nissan,Rogue,2024,Petrol,Sedan,21855
Nissan,Rogue,2024,Hybrid,Hatchback,26222
Nissan,Rogue,2020,Diesel,Sedan,28442
Nissan,Rogue,2024,Hybrid,Coupe,29512
Nissan,Rogue,2020,Diesel,Coupe,36342
Nissan,Rogue,2021,Diesel,Truck,32403
Nissan,Rogue,2021,Petrol,Sedan,21809
Nissan,Rogue,2022,Diesel,Sedan,38826
Nissan,Rogue,2021,Diesel,Sedan,29211
Nissan,Rogue,2023,Hybrid,Coupe,29763
Nissan,Rogue,2023,Petrol,Sedan,21525
Nissan,Rogue,2022,Hybrid,Sedan,31403
Nissan,Rogue,2022,Petrol,Electric,33641
Nissan,Rogue,2022,Electric,Sedan,20328
Nissan,Rogue,2022,Hybrid,Truck,27942
Nissan,Rogue,2024,Petrol,Coupe,28549
Nissan,Rogue,2021,Diesel,Sedan,34110
Nissan,Rogue,2022,Diesel,Hatchback,31164
Nissan,Rogue,2021,Petrol,Hatchback,21287
Nissan,Rogue,2020,Petrol,Hatchback,33921
Nissan,Rogue,2024,Petrol,Coupe,32974
Nissan,Rogue,2024,Diesel,Coupe,28545
Nissan,Rogue,2022,Diesel,Hatchback,25108
Nissan,Rogue,2020,Electric,Sedan,34447
Nissan,Rogue,2020,Electric,Coupe,26743
Nissan,Rogue,2021,Hybrid,Truck,30269
Nissan,Rogue,2023,Hybrid,Truck,27849
Nissan,Rogue,2023,Petrol,Hatchback,38924
Nissan,Rogue,2020,Electric,Sedan,28601
Nissan,Rogue,2023,Diesel,SUV,34429
Nissan,Rogue,2023,Hybrid,Sedan,28729
Nissan,Rogue,2020,Diesel,Sedan,37653
Nissan,Rogue,2020,Petrol,SUV,32609
Nissan,Rogue,2023,Petrol,Electric,21035
Nissan,Rogue,2021,Diesel,SUV,36419
Nissan,Rogue,2023,Electric,SUV,20878
Nissan,Rogue,2023,Electric,SUV,31473
Nissan,Rogue,2022,Diesel,Hatchback,24422
Nissan,Rogue,2020,Electric,SUV,23987
Nissan,Rogue,2023,Hybrid,Hatchback,35093
Nissan,Rogue,2024,Diesel,Coupe,37680
Nissan,Rogue,2024,Hybrid,Coupe,31809
Nissan,Rogue,2023,Petrol,Hatchback,29393
Nissan,Rogue,2024,Hybrid,SUV,30348
Nissan,Rogue,2021,Hybrid,Truck,28436
Nissan,Rogue,2023,Petrol,Sedan,24296
Nissan,Rogue,2022,Electric,Hatchback,38646
Nissan,Rogue,2021,Diesel,Truck,39519
Nissan,Rogue,2020,Petrol,Hatchback,20840
Nissan,Rogue,2024,Petrol,Sedan,39484
Nissan,Rogue,2024,Electric,Coupe,20481
Nissan,Rogue,2020,Diesel,Electric,36263
Nissan,Rogue,2023,Petrol,Truck,34250
Nissan,Rogue,2021,Hybrid,Sedan,37832
Nissan,Rogue,2023,Petrol,Sedan,34188
Nissan,Rogue,2024,Petrol,Sedan,29385
Nissan,Rogue,2022,Diesel,Electric,32852
Nissan,Rogue,2024,Hybrid,Electric,35919
Nissan,Rogue,2024,Petrol,Truck,32507
Nissan,Rogue,2020,Petrol,Sedan,23553
Nissan,Rogue,2020,Petrol,Hatchback,29258
Nissan,Rogue,2021,Petrol,Coupe,31616
Nissan,Rogue,2024,Electric,Truck,36146
Nissan,Rogue,2023,Diesel,Hatchback,20977
Nissan,Rogue,2022,Petrol,Hatchback,32629
Nissan,Rogue,2023,Petrol,SUV,29445
Nissan,Rogue,2022,Petrol,SUV,33642
Nissan,Rogue,2022,Diesel,Coupe,37643
Nissan,Rogue,2022,Diesel,Coupe,29636
Nissan,Rogue,2022,Electric,SUV,28359
Nissan,Rogue,2024,Diesel,Sedan,22459
Nissan,Rogue,2020,Electric,Truck,35874
Nissan,Rogue,2021,Petrol,Sedan,25051
Nissan,Rogue,2022,Electric,SUV,21258
Nissan,Rogue,2024,Hybrid,Hatchback,23781
Nissan,Rogue,2021,Petrol,Sedan,35380
Nissan,Rogue,2021,Hybrid,Sedan,25427
Nissan,Rogue,2024,Hybrid,Electric,34889
Nissan,Rogue,2020,Electric,Sedan,21559
Nissan,Rogue,2024,Petrol,Sedan,28031
Nissan,Rogue,2021,Hybrid,SUV,34794
Nissan,Rogue,2024,Diesel,SUV,39196
Nissan,Rogue,2024,Diesel,Sedan,20667
Nissan,Rogue,2023,Diesel,SUV,24480
Nissan,Rogue,2022,Hybrid,SUV,34561
Nissan,Rogue,2024,Hybrid,Coupe,31117
Nissan,Rogue,2020,Diesel,Sedan,33937
Nissan,Rogue,2020,Electric,Truck,36756
Nissan,Rogue,2020,Hybrid,Hatchback,33880
Nissan,Rogue,2022,Hybrid,SUV,27207
Nissan,Rogue,2022,Petrol,Sedan,33746
Nissan,Rogue,2022,Electric,Electric,32395
Nissan,Rogue,2024,Electric,SUV,29573
Nissan,Rogue,2024,Petrol,Truck,27287
Nissan,Rogue,2020,Hybrid,Coupe,20588
Nissan,Rogue,2021,Petrol,Sedan,26510
Nissan,Rogue,2022,Hybrid,Sedan,29760
Nissan,Rogue,2020,Diesel,SUV,29437
Nissan,Rogue,2024,Petrol,Hatchback,36566
Nissan,Rogue,2022,Petrol,Coupe,26293
Nissan,Rogue,2023,Hybrid,Truck,30814
Nissan,Rogue,2024,Hybrid,Coupe,25149
Nissan,Rogue,2023,Hybrid,SUV,30090
Nissan,Rogue,2024,Diesel,Truck,37532
Nissan,Rogue,2021,Petrol,Electric,24401
Nissan,Rogue,2024,Diesel,SUV,30524
Nissan,Rogue,2021,Petrol,Sedan,32606
Nissan,Rogue,2022,Electric,Electric,26147
Nissan,Rogue,2022,Petrol,Coupe,28262
Nissan,Rogue,2023,Diesel,SUV,31137
Nissan,Rogue,2023,Petrol,Electric,31683
Nissan,Rogue,2024,Hybrid,Electric,31609
Nissan,Rogue,2021,Diesel,Hatchback,33271
Nissan,Rogue,2021,Hybrid,Sedan,39871
Nissan,Rogue,2022,Electric,Truck,39369
Nissan,Rogue,2023,Electric,SUV,25303
Nissan,Rogue,2024,Petrol,Coupe,26872
Nissan,Rogue,2022,Petrol,Electric,22879
Nissan,Rogue,2021,Diesel,Sedan,35178
Nissan,Rogue,2021,Hybrid,Sedan,25844
Nissan,Rogue,2023,Hybrid,Coupe,33067
Nissan,Rogue,2024,Petrol,Hatchback,39227
Nissan,Rogue,2023,Petrol,Hatchback,37863
Nissan,Rogue,2020,Diesel,Truck,39707
Nissan,Rogue,2021,Hybrid,Electric,29146
Nissan,Rogue,2023,Petrol,Coupe,25472
Nissan,Rogue,2020,Hybrid,Electric,32659
Nissan,Rogue,2021,Hybrid,Coupe,35707
Nissan,Rogue,2020,Petrol,Hatchback,36309
Nissan,Rogue,2021,Electric,SUV,20836
Nissan,Rogue,2023,Diesel,Coupe,25663
Nissan,Rogue,2024,Petrol,Hatchback,21914
Nissan,Rogue,2021,Hybrid,Hatchback,22215
Nissan,Rogue,2020,Diesel,Sedan,39020
Nissan,Rogue,2023,Diesel,Coupe,26063
Nissan,Rogue,2022,Hybrid,Electric,39652
Nissan,Rogue,2021,Diesel,Sedan,25556
Nissan,Rogue,2023,Hybrid,Sedan,36149
Nissan,Rogue,2021,Hybrid,SUV,21095
Nissan,Rogue,2020,Diesel,Sedan,24468
Nissan,Rogue,2020,Petrol,Electric,26380
Nissan,Rogue,2021,Hybrid,Truck,28721
Nissan,Rogue,2023,Petrol,Electric,38438
Nissan,Rogue,2023,Petrol,Hatchback,25411
Nissan,Rogue,2023,Petrol,Truck,24976
Nissan,Rogue,2024,Diesel,Truck,29263
Nissan,Rogue,2023,Electric,Truck,23650
Lexus,RX,2022,Hybrid,Sedan,73552
Lexus,RX,2020,Petrol,Electric,73068
Lexus,RX,2023,Electric,Electric,55073
Lexus,RX,2022,Diesel,SUV,65820
Lexus,RX,2021,Hybrid,Truck,52815
Lexus,RX,2023,Diesel,Truck,52896
Lexus,RX,2022,Petrol,Electric,61766
Lexus,RX,2021,Electric,Electric,78440
Lexus,RX,2024,Petrol,SUV,79638
Lexus,RX,2021,Hybrid,Hatchback,63178
Lexus,RX,2020,Hybrid,Coupe,69250
Lexus,RX,2020,Hybrid,SUV,47782
Lexus,RX,2022,Diesel,Truck,69405
Lexus,RX,2024,Petrol,Electric,57863
Lexus,RX,2023,Hybrid,Truck,47285
Lexus,RX,2021,Electric,Electric,68968
Lexus,RX,2023,Hybrid,SUV,61590
Lexus,RX,2024,Petrol,Electric,79194
Lexus,RX,2022,Hybrid,SUV,55452
Lexus,RX,2024,Hybrid,Sedan,68296
Lexus,RX,2021,Petrol,SUV,61719
Lexus,RX,2021,Hybrid,SUV,72983
Lexus,RX,2022,Electric,Sedan,62109
Lexus,RX,2022,Petrol,Truck,58972
Lexus,RX,2021,Hybrid,Electric,71942
Lexus,RX,2022,Electric,Hatchback,47497
Lexus,RX,2021,Petrol,Sedan,64806
Lexus,RX,2022,Electric,Hatchback,69060
Lexus,RX,2020,Hybrid,Electric,72737
Lexus,RX,2024,Hybrid,Hatchback,48608
Lexus,RX,2024,Diesel,Truck,73979
Lexus,RX,2021,Diesel,Coupe,47141
Lexus,RX,2024,Electric,Coupe,62370
Lexus,RX,2021,Diesel,Sedan,67929
Lexus,RX,2022,Petrol,Sedan,74606
Lexus,RX,2021,Electric,Coupe,50978
Lexus,RX,2024,Diesel,Coupe,70244
Lexus,RX,2020,Hybrid,Electric,69199
Lexus,RX,2024,Hybrid,Hatchback,66251
Lexus,RX,2021,Hybrid,Coupe,60283
Lexus,RX,2020,Hybrid,Electric,45402
Lexus,RX,2021,Electric,Coupe,73295
Lexus,RX,2021,Petrol,Hatchback,47983
Lexus,RX,2022,Electric,Coupe,47804
Lexus,RX,2021,Hybrid,Hatchback,50187
Lexus,RX,2023,Electric,Coupe,61818
Lexus,RX,2021,Electric,Hatchback,59517
Lexus,RX,2022,Petrol,Truck,53935
Lexus,RX,2022,Diesel,Sedan,65071
Lexus,RX,2022,Hybrid,Truck,66789
Lexus,RX,2021,Petrol,Coupe,71354
Lexus,RX,2023,Electric,Hatchback,60129
Lexus,RX,2020,Hybrid,Sedan,74858
Lexus,RX,2022,Hybrid,Hatchback,71329
Lexus,RX,2024,Diesel,Sedan,68436
Lexus,RX,2020,Electric,Electric,77227
Lexus,RX,2021,Petrol,Sedan,45631
Lexus,RX,2020,Petrol,Coupe,50155
Lexus,RX,2020,Petrol,Hatchback,50355
Lexus,RX,2020,Petrol,Coupe,49811
Lexus,RX,2021,Electric,Hatchback,51260
Lexus,RX,2020,Electric,Hatchback,45158
Lexus,RX,2021,Hybrid,Sedan,48847
Lexus,RX,2020,Hybrid,Hatchback,74325
Lexus,RX,2024,Electric,Hatchback,71359
Lexus,RX,2023,Hybrid,Electric,47589
Lexus,RX,2022,Electric,Hatchback,78655
Lexus,RX,2021,Electric,Electric,57124
Lexus,RX,2021,Electric,Coupe,66751
Lexus,RX,2021,Hybrid,Hatchback,67323
Lexus,RX,2020,Hybrid,Sedan,77030
Lexus,RX,2023,Hybrid,SUV,54073
Lexus,RX,2021,Electric,Coupe,70387
Lexus,RX,2020,Electric,Coupe,48189
Lexus,RX,2022,Petrol,Sedan,71026
Lexus,RX,2022,Petrol,Hatchback,72235
Lexus,RX,2022,Electric,Coupe,57135
Lexus,RX,2022,Diesel,Electric,48193
Lexus,RX,2023,Hybrid,Hatchback,63473
Lexus,RX,2021,Petrol,Coupe,79228
Lexus,RX,2020,Diesel,Electric,51994
Lexus,RX,2022,Diesel,Sedan,54232
Lexus,RX,2021,Diesel,Sedan,68577
